Группа_Компаний,Юр_Лицо,ИНН,Год,Бассейн,Объект_Лова,Тип_Квоты,Доля_%,Объем_Тонн,Дата_Начала_Договора,Дата_Окончания_Договора,Причина_Изменения
,ООО «АЛЬБАТРОС КО.»,6501189171,2026,Дальневосточный,Палтус черный,Промышленная,,12.475,nan,nan,
,"ООО ""Альбатрос Ко.""",6501189171,2023,Дальневосточный,Палтус черный (113),Промышленная,0.67,2.894,29.08.2018,28.08.2033,
,"ООО ""АЛЬБАТРОС КО.""",6501189171,2024,Дальневосточный,Палтус черный (113),Промышленная,12.475,34.6,29.08.2018,28.08.2033,
,"ООО ""АЛЬБАТРОС КО.""",6501189171,2025,Дальневосточный,Палтус черный (113),Промышленная,12.475,47.405,29.08.2018,28.08.2033,
,"ООО ""АЛЬБАТРОС КО.""",6501189171,2026,Дальневосточный,Палтус черный (113),Промышленная,12.475,49.417,29.08.2018,28.08.2033,
,ООО «АЛЬБАТРОС КО.»,6501189171,2026,Дальневосточный,"Палтусы (белокорый, черный)",Промышленная,,12.475,nan,nan,
,"ООО ""Альбатрос Ко.""",6501189171,2023,Дальневосточный,Треска,Промышленная,0.37,16.291,27.08.2018,26.08.2033,
,"ООО ""ФОРЕВЕР""",6501189365,2023,Дальневосточный,Треска,Промышленная,1.283,63.762,10.06.2020,09.06.2035,
,"ООО ""форевер""",6501189365,2023,Дальневосточный,Треска,Промышленная,1.283,76.764,10.06.2020,09.06.2035,
,"ООО ""ФОРЕВЕР""",6501189365,2024,Дальневосточный,Треска,Промышленная,1.283,96.436,10.06.2020,09.06.2035,Биология/ОДУ
,"ООО ""Парус""",6501210218,2023,Дальневосточный,Краб,Промышленная,15.575,380.419,04.09.2018,03.09.2033,
,"ООО ""Парус""",6501210218,2023,Дальневосточный,Краб,Промышленная,4.175,127.957,04.09.2018,03.09.2033,
,"ООО ""Парус""",6501210218,2023,Дальневосточный,Краб,Промышленная,4.175,127.957,04.09.2018,03.09.2033,
,"ООО ""ПАРУС""",6501210218,2024,Дальневосточный,Краб,Промышленная,15.575,365.623,04.09.2018,03.09.2033,Биология/ОДУ
,"ООО ""ПАРУС""",6501210218,2024,Дальневосточный,Краб,Промышленная,4.175,123.156,04.09.2018,03.09.2033,Биология/ОДУ
,"ООО ""ПАРУС""",6501210218,2025,Дальневосточный,Краб,Промышленная,15.575,401.446,04.09.2018,03.09.2033,Регулятор/Инвестквоты
,"ООО ""ПАРУС""",6501210218,2025,Дальневосточный,Краб,Промышленная,4.175,127.543,04.09.2018,03.09.2033,Регулятор/Инвестквоты
,"ООО ""ПАРУС""",6501210218,2026,Дальневосточный,Краб,Промышленная,15.575,434.932,04.09.2018,03.09.2033,Регулятор/Инвестквоты
,"ООО ""ПАРУС""",6501210218,2026,Дальневосточный,Краб,Промышленная,4.175,146.957,04.09.2018,03.09.2033,Регулятор/Инвестквоты
,ООО «ПАРУС»,6501210218,2026,Дальневосточный,Краб,Промышленная,,15.575,nan,nan,Регулятор/Инвестквоты
,ООО «ПАРУС»,6501210218,2026,Дальневосточный,Краб,Промышленная,,4.175,nan,nan,Регулятор/Инвестквоты
,"ЗАО ""Пеленг""",6501218506,2023,Дальневосточный,Кукумария,Промышленная,42.504,1218.761,31.08.2018,30.08.2033,
,ЗАО «ПЕЛЕНГ»,6501218506,2026,Дальневосточный,Кукумария,Промышленная,,42.504,nan,nan,
,"ЗАО ""Пеленг""",6501218506,2024,Дальневосточный,Кукумария (639),Промышленная,42.504,1255.313,31.08.2018,30.08.2033,
,"ЗАО ""ПЕЛЕНГ""",6501218506,2025,Дальневосточный,Кукумария (639),Промышленная,42.504,1255.27,31.08.2018,30.08.2033,
,"ЗАО ""ПЕЛЕНГ""",6501218506,2026,Дальневосточный,Кукумария (639),Промышленная,42.504,1255.27,31.08.2018,30.08.2033,
,"ООО ""Приморская рыболовная компания""",6501221019,2023,Дальневосточный,Кальмар,Промышленная,0.516,428.29,29.08.2018,28.08.2033,
,"ООО ""ПРК""",6501221019,2023,Дальневосточный,Кальмар,Промышленная,0.516,428.29,29.08.2018,28.08.2033,
,"ООО ""ПРК""",6501221019,2024,Дальневосточный,Кальмар,Промышленная,0.516,426.111,29.08.2018,28.08.2033,Биология/ОДУ
,"ООО ""Приморская рыболовная компания""",6501221019,2023,Дальневосточный,Камбалы дальневосточные,Промышленная,0.202,5.933,30.08.2018,29.08.2033,
,"ООО ""ПРК""",6501221019,2024,Дальневосточный,Камбалы дальневосточные (451),Промышленная,0.202,5.316,30.08.2018,29.08.2033,
,"ООО ""Приморская рыболовная компания""",6501221019,2023,Дальневосточный,Окунь морской,Промышленная,35.158,1368.701,30.08.2018,29.08.2033,
,ООО «ПРК»,6501221019,2026,Дальневосточный,Окунь морской,Промышленная,,35.158,nan,nan,
,"ООО ""ПРК""",6501221019,2023,Дальневосточный,Окунь морской (683),Промышленная,35.158,1370.81,30.08.2018,29.08.2033,
,"ООО ""ПРК""",6501221019,2024,Дальневосточный,Окунь морской (683),Промышленная,35.158,1300.389,30.08.2018,29.08.2033,Регулятор/Инвестквоты
,"ООО ""ПРК""",6501221019,2025,Дальневосточный,Окунь морской (683),Промышленная,35.158,1321.484,12.08.2025,11.08.2040,
,"ООО ""ПРК""",6501221019,2026,Дальневосточный,Окунь морской (683),Промышленная,35.158,1293.357,12.08.2025,11.08.2040,
,"ООО ""Приморская рыболовная компания""",6501221019,2023,Дальневосточный,Терпуги,Промышленная,1.062,172.882,28.09.2020,27.09.2035,
,ООО «ПРК»,6501221019,2026,Дальневосточный,Терпуги,Промышленная,,47.044,nan,nan,
,"ООО ""Приморская рыболовная компания""",6501221019,2023,Дальневосточный,Терпуги (692),Промышленная,33.828,812.537,30.08.2018,29.08.2033,
,"ООО ""ПРК""",6501221019,2024,Дальневосточный,Терпуги (692),Промышленная,1.062,148.105,28.09.2020,27.09.2035,Биология/ОДУ
,"ООО ""ПРК""",6501221019,2025,Дальневосточный,Терпуги (692),Промышленная,47.044,11599.18,12.08.2025,11.08.2040,
,"ООО ""ПРК""",6501221019,2026,Дальневосточный,Терпуги (692),Промышленная,47.044,5213.834,12.08.2025,11.08.2040,Биология/ОДУ
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Камбалы дальневосточные,Промышленная,4.783,140.494,28.08.2018,27.08.2033,
,"ООО ""КУК""",6501231095,2024,Дальневосточный,Камбалы дальневосточные (451),Промышленная,4.783,125.879,28.08.2018,27.08.2033,
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Краб,Промышленная,10.018,676.766,29.08.2018,28.08.2033,
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Краб,Промышленная,26.536,41.011,29.08.2018,28.08.2033,
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Краб,Промышленная,0.489,10.889,29.08.2018,28.08.2033,
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Краб,Промышленная,100.0,791.35,29.08.2018,28.08.2033,
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Краб,Промышленная,5.971,14.686,29.08.2018,28.08.2033,
,"ООО ""КУК""",6501231095,2023,Дальневосточный,Краб,Промышленная,27.398,384.634,29.08.2018,28.08.2033,
,"ООО ""КУК""",6501231095,2024,Дальневосточный,Краб,Промышленная,100.0,791.35,29.08.2018,28.08.2033,Биология/ОДУ
,"ООО ""Литораль""",6501237280,2023,Дальневосточный,Кукумария,Промышленная,32.742,549.936,31.08.2018,30.08.2033,
,ООО «ЛИТОРАЛЬ»,6501237280,2026,Дальневосточный,Кукумария,Промышленная,,32.742,nan,nan,
,"ООО ""ЛИТОРАЛЬ""",6501237280,2024,Дальневосточный,Кукумария (639),Промышленная,32.742,549.936,31.08.2018,30.08.2033,
,"ООО ""ЛИТОРАЛЬ""",6501237280,2025,Дальневосточный,Кукумария (639),Промышленная,32.742,549.936,31.08.2018,30.08.2033,
,"ООО ""ЛИТОРАЛЬ""",6501237280,2026,Дальневосточный,Кукумария (639),Промышленная,32.742,549.936,31.08.2018,30.08.2033,
,"ООО ""Литораль""",6501237280,2023,Дальневосточный,Морские гребешки,Промышленная,12.903,53.135,29.08.2018,28.08.2033,
,ООО «ЛИТОРАЛЬ»,6501237280,2026,Дальневосточный,Морские гребешки,Промышленная,,12.903,nan,nan,
,"ООО ""ЛИТОРАЛЬ""",6501237280,2024,Дальневосточный,Морские гребешки (224),Промышленная,12.903,53.135,29.08.2018,28.08.2033,
,"ООО ""ЛИТОРАЛЬ""",6501237280,2025,Дальневосточный,Морские гребешки (224),Промышленная,12.903,53.212,29.08.2018,28.08.2033,
,"ООО ""ЛИТОРАЛЬ""",6501237280,2026,Дальневосточный,Морские гребешки (224),Промышленная,12.903,53.212,29.08.2018,28.08.2033,
,"ООО ""Росрыбфлот""",6501237700,2023,Дальневосточный,Кальмар,Промышленная,13.116,1792.954,29.08.2018,28.08.2033,
,"ООО ""Росрыбфлот""",6501237700,2023,Дальневосточный,Кальмар,Промышленная,6.831,5669.867,29.08.2018,28.08.2033,
,"ООО ""Росрыбфлот""",6501237700,2023,Дальневосточный,Кальмар,Промышленная,71.476,7144.885,29.08.2018,28.08.2033,
,"ООО ""РОСРЫБФЛОТ""",6501237700,2023,Дальневосточный,Кальмар,Промышленная,13.116,1792.954,29.08.2018,28.08.2033,
,"ООО ""РОСРЫБФЛОТ""",6501237700,2023,Дальневосточный,Кальмар,Промышленная,6.831,5669.867,29.08.2018,28.08.2033,
,"ООО ""РОСРЫБФЛОТ""",6501237700,2023,Дальневосточный,Кальмар,Промышленная,71.476,7147.028,29.08.2018,28.08.2033,
,"ООО ""РОСРЫБФЛОТ""",6501237700,2024,Дальневосточный,Кальмар,Промышленная,71.476,7145.098,29.08.2018,28.08.2033,Биология/ОДУ
,"ООО ""РОСРЫБФЛОТ""",6501237700,2024,Дальневосточный,Кальмар,Промышленная,0.038,5.346,21.07.2023,20.07.2038,Биология/ОДУ
,"ООО ""РОСРЫБФЛОТ""",6501237700,2025,Дальневосточный,Кальмар,Промышленная,13.116,1845.34,29.08.2018,28.08.2033,Регулятор/Инвестквоты
,"ООО ""РОСРЫБФЛОТ""",6501237700,2025,Дальневосточный,Кальмар,Промышленная,71.476,7146.02,29.08.2018,28.08.2033,
,"ООО ""РОСРЫБФЛОТ""",6501237700,2026,Дальневосточный,Кальмар,Промышленная,13.116,1845.34,29.08.2018,28.08.2033,Биология/ОДУ
,ООО «РОСРЫБФЛОТ»,6501237700,2026,Дальневосточный,Кальмар,Промышленная,,13.116,nan,nan,Биология/ОДУ
,"ООО ""Росрыбфлот""",6501237700,2023,Дальневосточный,Камбалы дальневосточные,Промышленная,0.984,9.555,08.04.2020,07.04.2035,
,"ООО ""Росрыбфлот""",6501237700,2023,Дальневосточный,Камбалы дальневосточные (451),Промышленная,0.014,1.453,08.04.2020,07.04.2035,
