haul_id,start_time,end_time,date_local,duration_hours,points,mean_speed,mean_depth,min_depth,max_depth,distance_nm,lat_start,lon_start,lat_end,lon_end
249,2026-03-17 23:46:19+00:00,2026-03-18 03:33:14+00:00,2026-03-17,3.781944444444444,10,4.249999976158142,-254.8,-263,-246,16.606174698997318,58.8132,156.48768333333334,59.027883333333335,156.78471666666667
250,2026-03-18 04:09:37+00:00,2026-03-18 12:57:57+00:00,2026-03-18,8.805555555555555,23,3.6521739234095034,-253.91304347826087,-262,-244,32.03913399218626,59.038066666666666,156.79476666666667,58.950266666666664,156.66725
251,2026-03-18 14:10:55+00:00,2026-03-18 15:04:44+00:00,2026-03-18,0.8969444444444445,5,2.9800000190734863,-258.8,-260,-258,2.661233030245569,58.8825,156.588,58.846016666666664,156.54739833333332
252,2026-03-18 17:38:15+00:00,2026-03-18 22:17:47+00:00,2026-03-18,4.65888888888889,18,3.361111124356588,-260.27777777777777,-263,-258,14.942217701444953,58.811883333333334,156.46941666666666,58.81455,156.51064833333334
253,2026-03-18 22:56:40+00:00,2026-03-19 03:03:00+00:00,2026-03-18,4.105555555555556,17,4.176470630309161,-254.23529411764707,-265,-241,17.735891284852258,58.80786666666667,156.47431666666665,58.91915,156.6362
254,2026-03-19 08:07:16+00:00,2026-03-19 10:32:03+00:00,2026-03-19,2.4130555555555557,8,3.449999988079071,-266.625,-275,-261,8.339821466362928,58.6215,156.13815,58.705083333333334,156.35036666666667
255,2026-03-19 11:02:07+00:00,2026-03-19 13:00:46+00:00,2026-03-19,1.9775,9,3.6666666666666665,-264.0,-269,-257,6.920977910537998,58.724716666666666,156.35788333333332,58.644983333333336,156.2008
256,2026-03-19 14:08:34+00:00,2026-03-19 17:09:16+00:00,2026-03-19,3.0116666666666663,14,3.871428608894348,-260.7857142857143,-269,-254,10.66369277444249,58.58938333333333,156.1502166666667,58.72385,156.3581
257,2026-03-19 18:23:16+00:00,2026-03-19 20:57:25+00:00,2026-03-19,2.569166666666667,10,3.8600000619888304,-276.5,-286,-268,10.626436016784945,58.67726666666667,156.19208333333333,58.5693,155.93735
258,2026-03-19 21:43:27+00:00,2026-03-20 02:46:57+00:00,2026-03-19,5.058333333333334,15,4.159999990463257,-279.8666666666667,-285,-268,19.321224113849137,58.558083333333336,155.96806666666666,58.65275,156.11325
259,2026-03-20 03:54:26+00:00,2026-03-20 11:47:16+00:00,2026-03-20,7.8805555555555555,27,3.8407407336764865,-275.5925925925926,-284,-268,28.284829833686974,58.600116666666665,156.03205,58.72161666666667,156.23148166666667
260,2026-03-20 17:07:47+00:00,2026-03-20 22:21:46+00:00,2026-03-20,5.233055555555556,17,3.8117646750281837,-256.88235294117646,-293,-219,18.84201045499095,58.59981666666667,155.73533333333333,58.5157,155.89058333333332
261,2026-03-20 23:00:25+00:00,2026-03-21 00:48:17+00:00,2026-03-20,1.7977777777777777,7,3.657142843518938,-285.85714285714283,-294,-278,6.712528488187059,58.51481666666667,155.90288333333334,58.60503333333333,156.00718333333333
262,2026-03-21 01:44:57+00:00,2026-03-21 03:52:16+00:00,2026-03-21,2.1219444444444444,6,4.150000015894572,-271.1666666666667,-278,-268,8.944085371409882,58.5997,156.05206666666666,58.70056666666667,156.26205
263,2026-03-21 08:26:15+00:00,2026-03-21 10:55:47+00:00,2026-03-21,2.4922222222222223,10,3.759999990463257,-118.9,-155,-105,9.844752757710152,58.5033,156.31985,58.37461666666667,156.48586666666668
264,2026-03-22 20:35:37+00:00,2026-03-23 00:00:54+00:00,2026-03-22,3.421388888888889,8,2.2249999940395355,-112.125,-118,-105,8.112429265186462,58.35713333333333,156.4872,58.28403333333333,156.2739
265,2026-03-23 04:31:47+00:00,2026-03-23 06:46:55+00:00,2026-03-23,2.252222222222222,6,2.216666658719381,-254.66666666666666,-284,-186,5.1007250674822355,58.262233333333334,156.00558166666667,58.244166666666665,155.84816666666666
266,2026-03-23 07:59:26+00:00,2026-03-23 08:56:25+00:00,2026-03-23,0.9497222222222222,4,2.049999952316284,-256.0,-259,-255,1.9831322598502577,58.23458333333333,155.76718333333332,58.227333333333334,155.70598333333334
267,2026-03-24 14:53:21+00:00,2026-03-24 22:59:55+00:00,2026-03-24,8.109444444444444,31,3.709677411663917,-253.74193548387098,-265,-241,30.145455319906795,57.75783333333333,151.64936666666668,57.63381666666667,151.58678333333333
268,2026-03-25 01:03:16+00:00,2026-03-25 09:05:22+00:00,2026-03-25,8.035,24,3.962500015894572,-253.125,-264,-242,31.595651965203967,57.65505,151.63183333333333,57.53081666666667,151.37755
269,2026-03-25 09:39:15+00:00,2026-03-25 12:35:07+00:00,2026-03-25,2.9311111111111114,12,3.6666666666666665,-260.0833333333333,-274,-253,10.684831287946748,57.55363333333333,151.42936666666665,57.656866666666666,151.69336666666666
270,2026-03-25 13:10:46+00:00,2026-03-25 14:58:14+00:00,2026-03-25,1.791111111111111,6,3.5333333015441895,-266.1666666666667,-272,-260,6.4746269748834635,57.654916666666665,151.6822,57.58323333333333,151.53583333333333
271,2026-03-25 16:16:06+00:00,2026-03-25 21:05:06+00:00,2026-03-25,4.816666666666666,17,3.782352896297679,-260.29411764705884,-272,-245,17.77466800639727,57.630966666666666,151.63153333333332,57.6017,151.49814833333335
272,2026-03-25 21:58:07+00:00,2026-03-26 00:06:17+00:00,2026-03-25,2.136111111111111,7,3.7285714830671037,-256.2857142857143,-268,-245,8.457566700447728,57.476216666666666,151.41066666666666,57.46568333333333,151.1536
273,2026-03-26 02:10:17+00:00,2026-03-26 04:35:37+00:00,2026-03-26,2.4222222222222225,6,4.133333285649617,-274.1666666666667,-281,-264,9.2950175028896,57.60561666666667,151.60625,57.614133333333335,151.6393
274,2026-03-26 05:46:48+00:00,2026-03-26 07:21:11+00:00,2026-03-26,1.5730555555555557,4,3.8499999046325684,-256.25,-258,-255,5.854740085438023,57.57215,151.5037,57.51583333333333,151.358
275,2026-03-27 04:30:58+00:00,2026-03-27 05:51:28+00:00,2026-03-27,1.3416666666666666,6,4.683333237965901,-112.5,-114,-111,6.809605185059343,58.68236666666667,149.93458333333334,58.670766666666665,149.73426666666666
276,2026-03-27 06:56:54+00:00,2026-03-27 08:40:20+00:00,2026-03-27,1.723888888888889,6,4.016666650772095,-106.83333333333333,-110,-104,7.295877360036291,58.76186666666667,149.64708333333334,58.87515,149.56438333333332
277,2026-03-27 22:24:06+00:00,2026-03-28 00:01:52+00:00,2026-03-27,1.6294444444444445,7,5.400000027247837,-81.57142857142857,-85,-77,8.962714467840426,59.2611,150.02585,59.126666666666665,149.91166666666666
278,2026-03-28 20:22:25+00:00,2026-03-29 00:20:15+00:00,2026-03-28,3.963888888888889,13,3.6923076739678016,-305.7692307692308,-331,-291,14.58995326915587,55.652766666666665,149.03021666666666,55.70218333333333,149.0565
279,2026-03-29 05:13:52+00:00,2026-03-29 06:59:10+00:00,2026-03-29,1.755,5,3.660000038146973,-294.6,-302,-286,5.074091360818104,55.68833333333333,148.875,55.677033333333334,148.98273333333333
280,2026-03-29 08:13:25+00:00,2026-03-29 10:04:17+00:00,2026-03-29,1.8477777777777777,4,3.775000035762787,-293.0,-301,-287,6.197529905689846,55.6835,148.7175,55.687983333333335,148.90041666666667
281,2026-03-29 12:35:04+00:00,2026-03-29 14:32:24+00:00,2026-03-29,1.9555555555555555,7,3.9285713604518344,-298.85714285714283,-312,-291,6.88785434908555,55.6862,148.7337,55.668,148.78196666666668
282,2026-03-29 21:45:26+00:00,2026-03-30 01:40:53+00:00,2026-03-29,3.9241666666666664,15,4.0666666507720945,-291.46666666666664,-304,-285,15.073137031556946,55.69813333333333,148.73436666666666,55.70146666666667,149.00316666666666
283,2026-03-30 04:32:16+00:00,2026-03-30 09:33:53+00:00,2026-03-30,5.026944444444444,13,3.869230765562791,-297.3076923076923,-310,-285,18.806648098786955,55.691716666666665,148.9175,55.67945,148.76145
284,2026-03-30 12:40:25+00:00,2026-03-30 17:02:36+00:00,2026-03-30,4.369722222222222,13,3.9461538791656494,-302.7692307692308,-317,-291,16.51576485181424,55.679883333333336,148.78401666666667,55.66663333333333,148.74443333333335
285,2026-03-30 18:16:47+00:00,2026-03-30 22:35:57+00:00,2026-03-30,4.319444444444445,13,3.6538461538461537,-295.84615384615387,-314,-284,15.472664980589128,55.675615,148.87815,55.73275,148.54541666666665
286,2026-03-30 23:22:17+00:00,2026-03-31 12:58:45+00:00,2026-03-30,13.607777777777779,42,3.788095247177851,-288.23809523809524,-298,-263,50.323964002776115,55.72925,148.64536666666666,55.70603333333333,148.65715
287,2026-03-31 14:02:03+00:00,2026-03-31 15:57:44+00:00,2026-03-31,1.9280555555555556,7,3.5857143061501637,-289.7142857142857,-294,-285,6.22633607161441,55.683616666666666,148.75073333333333,55.694698333333335,148.77866666666668
288,2026-03-31 17:03:19+00:00,2026-03-31 23:20:57+00:00,2026-03-31,6.293888888888889,24,3.7958332896232605,-288.2083333333333,-300,-268,22.671200385253268,55.687733333333334,148.75678166666663,55.6986,148.8868
289,2026-03-31 23:58:35+00:00,2026-04-01 02:17:06+00:00,2026-03-31,2.3086111111111114,7,3.8142857210976735,-287.42857142857144,-293,-278,8.917801804110043,55.69258333333333,148.81695,55.744215,148.5887
290,2026-04-01 05:17:35+00:00,2026-04-01 15:09:44+00:00,2026-04-01,9.869166666666667,32,3.875,-274.0625,-293,-247,34.82040598952403,55.75491666666667,148.51253333333332,55.76635,148.47918333333334
291,2026-04-01 15:55:35+00:00,2026-04-01 17:36:08+00:00,2026-04-01,1.6758333333333333,7,3.8285714217594693,-268.85714285714283,-280,-258,6.3215472715159144,55.76813333333333,148.476565,55.78961666666667,148.3155
292,2026-04-01 18:27:04+00:00,2026-04-01 21:54:45+00:00,2026-04-01,3.461388888888889,12,3.4833333790302277,-276.9166666666667,-287,-267,12.394765761878226,55.78105,148.41283333333334,55.82416666666666,148.30803333333333
293,2026-04-01 23:12:56+00:00,2026-04-02 00:19:15+00:00,2026-04-01,1.1052777777777778,4,3.150000035762787,-277.0,-281,-272,4.324953104353854,55.779666666666664,148.42451666666668,55.74505,148.5362
294,2026-04-02 03:11:15+00:00,2026-04-02 04:49:55+00:00,2026-04-02,1.6444444444444446,7,4.028571367263794,-282.42857142857144,-287,-279,6.319139130421381,55.831066666666665,148.2706,55.7797,148.4313
295,2026-04-02 08:21:47+00:00,2026-04-02 13:00:57+00:00,2026-04-02,4.652777777777778,18,3.7888888782925076,-275.77777777777777,-283,-265,16.42338154197228,55.82736666666667,148.2529,55.78398333333333,148.36368333333334
296,2026-04-02 14:19:20+00:00,2026-04-02 19:04:17+00:00,2026-04-02,4.7491666666666665,15,4.333333365122477,-270.0,-283,-248,17.278384025875138,55.808566666666664,148.22616666666667,55.7864,148.37173333333334
297,2026-04-02 20:48:40+00:00,2026-04-03 00:14:47+00:00,2026-04-02,3.435277777777778,10,4.0500000476837155,-272.1,-279,-251,13.055111075980582,55.809016666666665,148.23528333333334,55.77831666666667,148.37358333333333
298,2026-04-03 03:53:16+00:00,2026-04-03 06:14:05+00:00,2026-04-03,2.3469444444444445,6,3.849999984105428,-261.3333333333333,-277,-242,7.395264391182824,55.78208333333333,148.358715,55.805748333333334,148.2013
299,2026-04-03 07:19:44+00:00,2026-04-03 12:40:55+00:00,2026-04-03,5.353055555555556,23,3.7043478074281113,-260.30434782608694,-305,-239,19.034942514925877,55.83943333333333,148.08763333333334,55.69226666666667,148.507
300,2026-04-03 16:58:44+00:00,2026-04-03 22:45:48+00:00,2026-04-03,5.7844444444444445,12,3.900000015894572,-241.08333333333334,-265,-229,21.863163273608524,56.07768333333333,149.51218333333333,56.052733333333336,149.55568333333332
301,2026-04-03 23:51:56+00:00,2026-04-04 01:17:05+00:00,2026-04-03,1.4191666666666667,4,3.7500000596046448,-320.5,-359,-289,5.727910065339915,55.97698333333334,149.307665,55.9701,149.13811666666666
302,2026-04-08 06:13:47+00:00,2026-04-08 09:25:30+00:00,2026-04-08,3.1952777777777777,11,4.50909085707231,-230.0909090909091,-519,-168,14.25005478055032,45.915,143.91,45.77518333333333,143.65218333333334
