vessel,start,end,dur_hours,counterparty,encounteredVesselFlag,kind,latitude,longitude
ALEXANDR BELYAKOV(RUS),2026-05-30 05:10,2026-05-31 07:30,26.3,FRIO NAVARIN,RUS,transshipment,50.4326,155.6908
ALEXANDR BELYAKOV(RUS),2026-04-04 21:30,2026-04-07 13:50,64.3,TIGR 2,RUS,transshipment,55.6967,151.9934
ALEXANDR BELYAKOV(RUS),2026-04-05 21:50,2026-04-06 13:10,15.3,ILYA KONOVALOV,RUS,transshipment,55.6905,151.9145
ALEXANDR BELYAKOV(RUS),2026-04-05 01:40,2026-04-05 20:20,18.7,KAPITAN FALEYEV,RUS,transshipment,55.7539,151.6084
ALEXANDR BELYAKOV(RUS),2026-03-27 02:30,2026-03-27 17:10,14.7,ILYA KONOVALOV,RUS,transshipment,58.4546,150.7278
ALEXANDR BELYAKOV(RUS),2026-03-14 12:00,2026-03-15 23:50,35.8,FRIO SEVASTOPOLIS,RUS,transshipment,58.1944,155.7845
ALEXANDR BELYAKOV(RUS),2026-02-17 21:00,2026-02-22 02:50,101.8,TIGR 2,RUS,transshipment,56.4573,145.5798
ALEXANDR BELYAKOV(RUS),2026-02-19 12:40,2026-02-22 02:50,62.2,KAPITAN FALEYEV,RUS,transshipment,56.5066,145.4059
ALEXANDR BELYAKOV(RUS),2026-02-18 14:00,2026-02-19 12:20,22.3,KAPITAN MASLOVETS,RUS,transshipment,56.3783,145.8259
ALEXANDR BELYAKOV(RUS),2026-02-17 21:00,2026-02-18 04:10,7.2,ILYA KONOVALOV,RUS,transshipment,56.4114,145.7573
ALEXANDR BELYAKOV(RUS),2025-12-12 07:40,2025-12-14 17:30,57.8,TIGR 2,RUS,transshipment,61.395,172.9058
ALEXANDR BELYAKOV(RUS),2025-10-18 15:00,2025-10-18 19:30,4.5,TIGR 2,RUS,supply_other,61.0878,173.3985
ALEXANDR BELYAKOV(RUS),2025-10-06 21:40,2025-10-10 13:30,87.8,FRIO MURMANSK,RUS,transshipment,61.3928,172.8941
ALEXANDR BELYAKOV(RUS),2025-08-19 17:40,2025-08-22 04:20,58.7,TIGR 2,RUS,transshipment,62.918,179.4989
ALEXANDR BELYAKOV(RUS),2025-04-07 00:20,2025-04-09 11:00,58.7,FRIO NAVARIN,RUS,transshipment,57.8388,148.8557
ALEXANDR BELYAKOV(RUS),2025-04-07 20:10,2025-04-09 11:00,38.8,NIKOLAY CHEPIK,RUS,transshipment,57.9338,148.803
ALEXANDR BELYAKOV(RUS),2025-04-09 00:00,2025-04-09 11:00,11.0,SEAWIND-1,RUS,transshipment,58.0409,148.6832
ALEXANDR BELYAKOV(RUS),2025-03-24 00:00,2025-03-26 15:00,63.0,FRIO MURMANSK,RUS,transshipment,56.2307,148.1379
ALEXANDR BELYAKOV(RUS),2025-03-24 13:50,2025-03-26 15:00,49.2,NIKOLAY CHEPIK,RUS,transshipment,56.2403,148.125
ALEXANDR BELYAKOV(RUS),2025-03-21 00:50,2025-03-21 05:30,4.7,ILYA KONOVALOV,RUS,supply_other,55.692,150.4378
ALEXANDR BELYAKOV(RUS),2025-02-12 07:40,2025-02-14 15:00,55.3,FRIO MURMANSK,RUS,transshipment,55.2601,155.4398
ALEXANDR BELYAKOV(RUS),2025-01-21 11:50,2025-01-24 21:10,81.3,TIGR 2,RUS,transshipment,54.1401,155.7794
ALEXANDR BELYAKOV(RUS),2024-12-07 19:50,2024-12-09 13:00,41.2,PLUTONAS,RUS,transshipment,61.3928,172.9816
ALEXANDR BELYAKOV(RUS),2024-11-15 02:20,2024-11-17 23:50,69.5,ORION,RUS,transshipment,61.4001,172.9702
ALEXANDR BELYAKOV(RUS),2024-10-03 01:50,2024-10-03 08:10,6.3,SEAWIND-1,RUS,transshipment,68.3523,-170.6502
ALEXANDR BELYAKOV(RUS),2024-10-01 16:10,2024-10-02 06:10,14.0,FRIO MURMANSK,RUS,transshipment,65.2441,-171.3447
ALEXANDR BELYAKOV(RUS),2024-09-25 02:50,2024-09-25 09:40,6.8,SEAWIND-1,RUS,transshipment,67.5089,-169.3305
ALEXANDR BELYAKOV(RUS),2024-09-05 09:30,2024-09-09 08:50,95.3,POLTAVA,RUS,transshipment,65.2617,-171.3854
ALEXANDR BELYAKOV(RUS),2024-03-12 07:10,2024-03-13 23:50,40.7,FRIO MURMANSK,RUS,transshipment,54.2706,153.6971
ALEXANDR BELYAKOV(RUS),2024-03-12 07:10,2024-03-13 08:00,24.8,NIKOLAY CHEPIK,RUS,transshipment,54.2195,153.8791
ALEXANDR BELYAKOV(RUS),2024-03-11 18:50,2024-03-12 03:00,8.2,FROST OLYMPOS,RUS,transshipment,54.6883,152.9432
ALEXANDR BELYAKOV(RUS),2024-02-28 00:00,2024-03-01 23:50,71.8,BALYUZEK,RUS,transshipment,54.2921,151.4813
ALEXANDR BELYAKOV(RUS),2024-02-11 04:30,2024-02-13 18:40,62.2,TIGR 2,RUS,transshipment,58.5744,154.2629
ALEXANDR BELYAKOV(RUS),2024-01-23 00:00,2024-01-25 20:20,68.3,TIGR 2,RUS,transshipment,56.8863,155.9575
ALEXANDR BELYAKOV(RUS),2024-01-04 00:30,2024-01-06 16:50,64.3,BALYUZEK,RUS,transshipment,52.6285,156.0836
ALEXANDR BELYAKOV(RUS),2024-01-04 00:30,2024-01-04 14:00,13.5,SEAWIND-1,RUS,transshipment,52.5929,156.0862
ALEXANDR BELYAKOV(RUS),2023-12-21 21:20,2023-12-22 23:50,26.5,PLUTONAS,RUS,transshipment,57.3042,144.0523
ALEXANDR BELYAKOV(RUS),2022-04-03 02:40,2022-04-05 03:20,48.7,FRIO MURMANSK,RUS,transshipment,55.9655,149.0325
ALEXANDR BELYAKOV(RUS),2022-04-05 00:00,2022-04-05 03:20,3.3,NIKOLAY CHEPIK,RUS,supply_other,56.1435,148.841
ALEXANDR BELYAKOV(RUS),2022-04-03 03:40,2022-04-04 22:00,42.3,ILYA KONOVALOV,RUS,transshipment,55.9463,149.0495
ALEXANDR BELYAKOV(RUS),2022-03-26 00:00,2022-03-26 07:50,7.8,ICE CRYSTAL,RUS,transshipment,57.0265,151.0032
ALEXANDR BELYAKOV(RUS),2022-03-06 01:40,2022-03-08 07:20,53.7,KAPITAN SHCHERBAKOV,RUS,transshipment,55.3201,155.3161
ALEXANDR BELYAKOV(RUS),2022-02-25 21:20,2022-02-26 04:20,7.0,URGULL,RUS,transshipment,55.4892,154.4267
ALEXANDR BELYAKOV(RUS),2022-02-16 09:10,2022-02-16 19:50,10.7,NIKOLAY KASATKIN,RUS,transshipment,54.1242,155.6129
ALEXANDR BELYAKOV(RUS),2022-02-14 01:40,2022-02-16 08:40,55.0,FRIO MURMANSK,RUS,transshipment,54.0737,155.6513
ALEXANDR BELYAKOV(RUS),2021-10-21 06:00,2021-10-21 09:40,3.7,GLIER,RUS,supply_other,49.9716,155.6275
ALEXANDR BELYAKOV(RUS),2021-05-21 17:50,2021-05-22 04:30,10.7,FRIO MURMANSK,RUS,transshipment,48.1494,154.8465
ALEXANDR BELYAKOV(RUS),2021-04-30 03:30,2021-04-30 11:40,8.2,GLIER,RUS,transshipment,50.6113,154.7161
ALEXANDR BELYAKOV(RUS),2021-04-12 02:30,2021-04-12 18:50,16.3,NIKOLAY KASATKIN,RUS,transshipment,56.3028,148.5902
ALEXANDR BELYAKOV(RUS),2021-04-10 02:20,2021-04-11 02:40,24.3,MERCURY,RUS,transshipment,55.714,148.2015
ALEXANDR BELYAKOV(RUS),2021-04-10 12:20,2021-04-11 02:40,14.3,SEAWIND-1,RUS,transshipment,55.6965,148.2097
ALEXANDR BELYAKOV(RUS),2021-04-10 07:40,2021-04-10 10:50,3.2,KNEVICHI,RUS,supply_other,55.7265,148.2005
ALEXANDR BELYAKOV(RUS),2021-04-06 00:00,2021-04-06 17:50,17.8,BALYUZEK,RUS,transshipment,56.0584,149.368
ALEXANDR BELYAKOV(RUS),2021-03-28 14:20,2021-03-29 10:40,20.3,BALYUZEK,RUS,transshipment,55.8291,154.1797
ALEXANDR BELYAKOV(RUS),2021-03-13 00:20,2021-03-14 22:50,46.5,TIGR 2,RUS,transshipment,55.3593,150.3734
ALEXANDR BELYAKOV(RUS),2021-03-13 01:50,2021-03-14 03:50,26.0,BALYUZEK,RUS,transshipment,55.3362,150.2463
ALEXANDR BELYAKOV(RUS),2021-01-09 00:00,2021-01-09 23:50,23.8,BALYUZEK,RUS,transshipment,54.1442,155.3925
ALEXANDR BELYAKOV(RUS),2021-01-09 08:10,2021-01-09 23:50,15.7,KAPITAN MASLOVETS,RUS,transshipment,54.1449,155.3935
ALEXANDR BELYAKOV(RUS),2021-01-09 00:00,2021-01-09 07:40,7.7,ILYA KONOVALOV,RUS,transshipment,54.1431,155.3932
ALEXANDR BELYAKOV(RUS),2020-07-20 17:50,2020-07-21 12:40,18.8,ILYA KONOVALOV,RUS,transshipment,47.6818,154.5639
ALEXANDR BELYAKOV(RUS),2020-07-19 08:50,2020-07-19 12:30,3.7,NIKOLAY CHEPIK,RUS,supply_other,48.0938,154.8197
ALEXANDR BELYAKOV(RUS),2020-07-13 02:20,2020-07-14 04:50,26.5,BALYUZEK,RUS,transshipment,47.7159,154.0129
ALEXANDR BELYAKOV(RUS),2020-06-16 04:50,2020-06-17 03:00,22.2,BALYUZEK,RUS,transshipment,48.0336,154.1286
ALEXANDR BELYAKOV(RUS),2020-06-08 08:40,2020-06-08 16:10,7.5,BALYUZEK,RUS,transshipment,47.9222,154.1369
ALEXANDR BELYAKOV(RUS),2020-05-31 07:40,2020-05-31 09:50,2.2,BALYUZEK,RUS,supply_other,49.1376,155.3292
ALEXANDR BELYAKOV(RUS),2020-05-16 05:20,2020-05-16 23:50,18.5,KAPITAN MASLOVETS,RUS,transshipment,49.7321,155.6821
ALEXANDR BELYAKOV(RUS),2020-05-16 07:30,2020-05-16 13:00,5.5,M.BRYZGALIN,RUS,supply_other,49.7532,155.6916
ALEXANDR BELYAKOV(RUS),2020-02-24 10:30,2020-02-24 23:50,13.3,VASILIY POLESHCHUK,RUS,transshipment,55.8678,149.8178
ALEXANDR BELYAKOV(RUS),2020-02-18 00:00,2020-02-18 21:50,21.8,ARDATOV,RUS,transshipment,54.1343,155.4306
ALEXANDR BELYAKOV(RUS),2020-02-18 08:00,2020-02-18 21:50,13.8,TIGR 2,RUS,transshipment,54.1341,155.4306
ALEXANDR BELYAKOV(RUS),2020-02-17 00:00,2020-02-17 16:50,16.8,TIGR 2,RUS,transshipment,54.1297,155.4214
ALEXANDR BELYAKOV(RUS),2019-09-06 21:50,2019-09-07 10:50,13.0,BALYUZEK,RUS,transshipment,50.2707,156.3578
ALEXANDR BELYAKOV(RUS),2019-09-01 00:00,2019-09-02 18:30,42.5,PAMYAT KIROVA,RUS,transshipment,62.2934,177.8434
ALEXANDR BELYAKOV(RUS),2019-08-11 00:10,2019-08-12 23:20,47.2,TIGR 2,RUS,transshipment,62.3002,177.7351
ALEXANDR BELYAKOV(RUS),2019-08-03 06:50,2019-08-04 11:20,28.5,BALYUZEK,RUS,transshipment,62.2933,177.7367
ALEXANDR BELYAKOV(RUS),2019-08-03 21:20,2019-08-04 11:20,14.0,PELAGIAL,RUS,transshipment,62.2709,177.7457
ALEXANDR BELYAKOV(RUS),2019-07-23 17:20,2019-07-24 21:10,27.8,TAMBOV,RUS,transshipment,63.5991,179.3804
ALEXANDR BELYAKOV(RUS),2019-07-24 15:10,2019-07-24 21:10,6.0,SIGLAN,RUS,transshipment,63.5862,179.4201
ALEXANDR BELYAKOV(RUS),2019-07-23 17:20,2019-07-24 14:30,21.2,YUGO VOSTOCK,RUS,transshipment,63.6027,179.3697
ALEXANDR BELYAKOV(RUS),2019-06-21 00:00,2019-06-22 21:10,45.2,VITALIY SHMYKOV,RUS,transshipment,48.3912,154.4774
ALEXANDR BELYAKOV(RUS),2019-06-21 01:30,2019-06-21 13:40,12.2,CAPTAIN MOKEEV,RUS,transshipment,48.2717,154.3254
ALEXANDR BELYAKOV(RUS),2019-06-21 02:30,2019-06-21 13:40,11.2,IOLANTA,RUS,transshipment,48.2768,154.3162
ALEXANDR BELYAKOV(RUS),2019-06-15 21:40,2019-06-16 11:50,14.2,VITALIY SHMYKOV,RUS,transshipment,49.8502,155.9593
ALEXANDR BELYAKOV(RUS),2019-06-14 21:10,2019-06-15 03:00,5.8,BALYUZEK,RUS,supply_other,48.1808,154.4024
ALEXANDR BELYAKOV(RUS),2019-05-15 21:50,2019-05-16 02:50,5.0,ILYA KONOVALOV,RUS,supply_other,50.8697,157.8432
ALEXANDR BELYAKOV(RUS),2019-05-15 12:40,2019-05-15 21:00,8.3,PELAGIAL,RUS,transshipment,50.9046,157.8856
ALEXANDR BELYAKOV(RUS),2019-02-05 12:00,2019-02-06 06:30,18.5,ARDATOV,RUS,transshipment,54.0289,155.4105
ALEXANDR BELYAKOV(RUS),2019-02-05 21:00,2019-02-06 06:30,9.5,TIGR 2,RUS,transshipment,54.0248,155.4108
ALEXANDR BELYAKOV(RUS),2019-02-05 12:00,2019-02-05 16:20,4.3,TIGR 2,RUS,supply_other,54.0408,155.4121
ALEXANDR BELYAKOV(RUS),2018-08-11 19:10,2018-08-12 14:30,19.3,SEAWIND-1,RUS,transshipment,50.6034,154.9958
ALEXANDR BELYAKOV(RUS),2018-07-26 11:20,2018-07-26 15:30,4.2,PETROPAVLOVSK,RUS,bunkering,51.1743,155.0157
ALEXANDR BELYAKOV(RUS),2018-07-25 10:30,2018-07-26 08:30,22.0,BALYUZEK,RUS,transshipment,50.6079,155.3011
ALEXANDR BELYAKOV(RUS),2018-07-25 10:30,2018-07-26 06:40,20.2,PETROPAVLOVSK,RUS,bunkering,50.6043,155.2998
ALEXANDR BELYAKOV(RUS),2018-07-17 12:30,2018-07-17 14:50,2.3,ORION,RUS,supply_other,49.6979,156.2863
ALEXANDR BELYAKOV(RUS),2018-06-30 06:40,2018-07-01 08:20,25.7,TIGR 2,RUS,transshipment,50.5877,155.1657
ALEXANDR BELYAKOV(RUS),2018-06-28 08:30,2018-06-30 05:40,45.2,BALYUZEK,RUS,transshipment,50.547,155.0741
ALEXANDR BELYAKOV(RUS),2018-06-28 08:30,2018-06-29 19:20,34.8,ILYA KONOVALOV,RUS,transshipment,50.5362,155.0542
ALEXANDR BELYAKOV(RUS),2018-06-25 00:00,2018-06-25 14:00,14.0,BALYUZEK,RUS,transshipment,50.5537,155.0211
ALEXANDR BELYAKOV(RUS),2018-06-25 02:00,2018-06-25 14:00,12.0,KAPITAN FALEYEV,RUS,transshipment,50.557,155.0412
ALEXANDR BELYAKOV(RUS),2018-06-23 09:30,2018-06-23 23:50,14.3,BALYUZEK,RUS,transshipment,48.1208,154.1219
ALEXANDR BELYAKOV(RUS),2018-06-20 09:50,2018-06-20 15:10,5.3,PETROPAVLOVSK,RUS,bunkering,48.048,154.6526
ALEXANDR BELYAKOV(RUS),2018-06-20 09:50,2018-06-20 15:10,5.3,BALYUZEK,RUS,supply_other,48.0479,154.6524
ALEXANDR BELYAKOV(RUS),2018-06-18 00:20,2018-06-18 10:00,9.7,KAMCHATSKIY PROLIV,RUS,transshipment,49.4584,155.9121
ALEXANDR BELYAKOV(RUS),2018-06-18 06:00,2018-06-18 10:00,4.0,ARCTIC LIDER,RUS,supply_other,49.4277,155.9528
ALEXANDR BELYAKOV(RUS),2018-06-07 15:40,2018-06-07 19:30,3.8,KAPITAN FALEYEV,RUS,transshipment,48.6521,155.2004
ALEXANDR BELYAKOV(RUS),2018-04-14 15:10,2018-04-15 15:40,24.5,POLTAVA,RUS,transshipment,58.5502,152.9446
ALEXANDR BELYAKOV(RUS),2018-04-14 21:20,2018-04-15 15:40,18.3,SEAWIND-1,RUS,transshipment,58.5405,152.9546
ALEXANDR BELYAKOV(RUS),2018-04-10 13:30,2018-04-10 22:00,8.5,NIKOLAY CHEPIK,RUS,transshipment,58.5271,153.8728
ALEXANDR BELYAKOV(RUS),2018-04-10 13:50,2018-04-10 22:00,8.2,BALYUZEK,RUS,transshipment,58.5274,153.8732
ALEXANDR BELYAKOV(RUS),2018-03-12 12:20,2018-03-13 23:30,35.2,TIGR 2,RUS,transshipment,56.3813,149.4401
ALEXANDR BELYAKOV(RUS),2018-03-12 12:20,2018-03-13 06:30,18.2,KAPITAN MASLOVETS,RUS,transshipment,56.4005,149.5144
ALEXANDR BELYAKOV(RUS),2018-03-03 21:20,2018-03-06 14:40,65.3,TIGR 2,RUS,transshipment,57.1817,150.0162
ALEXANDR BELYAKOV(RUS),2018-03-04 01:00,2018-03-04 19:40,18.7,SEAWIND-1,RUS,transshipment,57.3243,149.8535
ALEXANDR BELYAKOV(RUS),2018-02-11 00:10,2018-02-11 07:00,6.8,JUPITER,RUS,transshipment,52.553,156.125
ALEXANDR BELYAKOV(RUS),2018-02-06 21:30,2018-02-07 06:20,8.8,GLIER,RUS,transshipment,52.4835,154.4364
ALEXANDR BELYAKOV(RUS),2018-01-12 15:10,2018-01-12 21:40,6.5,KAPITAN FALEYEV,RUS,transshipment,53.4303,154.3797
ALEXANDR BELYAKOV(RUS),2018-01-09 18:20,2018-01-11 23:50,53.5,BALYUZEK,RUS,transshipment,54.11,155.6894
ALEXANDR BELYAKOV(RUS),2017-12-26 00:20,2017-12-27 05:50,29.5,TORNADO,RUS,transshipment,56.9836,156.2714
ALEXANDR BELYAKOV(RUS),2017-12-04 12:40,2017-12-06 10:20,45.7,ORION,RUS,transshipment,58.9881,152.3232
ALEXANDR BELYAKOV(RUS),2017-12-05 06:50,2017-12-05 13:20,6.5,KARATAEVO,RUS,transshipment,58.9883,152.3239
ALEXANDR BELYAKOV(RUS),2017-12-04 14:30,2017-12-05 02:00,11.5,KARATAEVO,RUS,transshipment,58.9882,152.3227
ALEXANDR BELYAKOV(RUS),2017-05-24 00:00,2017-05-26 03:20,51.3,TIGR 2,RUS,transshipment,50.6605,155.1376
ALEXANDR BELYAKOV(RUS),2017-05-24 08:50,2017-05-26 02:50,42.0,M.BRYZGALIN,RUS,transshipment,50.6584,155.14
ALEXANDR BELYAKOV(RUS),2017-04-19 00:00,2017-04-20 19:30,43.5,CRYSTAL ASIA,RUS,transshipment,58.3334,157.7181
ALEXANDR BELYAKOV(RUS),2017-04-19 00:00,2017-04-19 10:10,10.2,AERONAVT,RUS,transshipment,58.3285,157.7202
ALEXANDR BELYAKOV(RUS),2017-04-13 04:00,2017-04-14 03:30,23.5,CRYSTAL AFRICA,RUS,transshipment,58.4469,149.0323
ALEXANDR BELYAKOV(RUS),2017-04-07 02:40,2017-04-07 07:50,5.2,BALYUZEK,RUS,supply_other,58.3713,151.8338
ALEXANDR BELYAKOV(RUS),2017-03-02 18:20,2017-03-03 23:20,29.0,ARDATOV,RUS,transshipment,58.1952,157.18
ALEXANDR BELYAKOV(RUS),2017-03-03 19:30,2017-03-03 23:20,3.8,CRYSTAL AFRICA,RUS,transshipment,58.2595,157.1067
ALEXANDR BELYAKOV(RUS),2017-03-02 17:40,2017-03-03 15:00,21.3,CRYSTAL AFRICA,RUS,transshipment,58.1736,157.2041
ALEXANDR BELYAKOV(RUS),2017-03-01 16:50,2017-03-02 09:40,16.8,CRYSTAL AFRICA,RUS,transshipment,57.1029,156.0944
ALEXANDR BELYAKOV(RUS),2017-02-15 09:30,2017-02-15 14:20,4.8,ASTRONOM,RUS,supply_other,54.2782,154.1388
ALEXANDR BELYAKOV(RUS),2017-02-13 21:50,2017-02-15 05:00,31.2,KAPITAN FALEYEV,RUS,transshipment,54.1372,155.406
ALEXANDR BELYAKOV(RUS),2017-02-14 06:50,2017-02-14 14:40,7.8,CRYSTAL ATLANTICA,RUS,transshipment,54.1322,155.3983
ALEXANDR BELYAKOV(RUS),2017-02-12 00:00,2017-02-12 11:30,11.5,KAPITAN FALEYEV,RUS,transshipment,55.3307,155.1327
ALEXANDR BELYAKOV(RUS),2017-01-25 01:20,2017-01-26 13:10,35.8,CRYSTAL AFRICA,RUS,transshipment,55.6964,148.5674
ALEXANDR BELYAKOV(RUS),2017-01-25 20:30,2017-01-25 23:10,2.7,PELAGIAL,RUS,supply_other,55.7117,148.573
ALEXANDR BELYAKOV(RUS),2017-01-25 09:20,2017-01-25 12:50,3.5,PELAGIAL,RUS,supply_other,55.7209,148.4875
ALEXANDR BELYAKOV(RUS),2017-01-19 05:40,2017-01-19 16:40,11.0,ARDATOV,RUS,transshipment,55.9923,148.5655
ALEXANDR BELYAKOV(RUS),2017-01-16 00:00,2017-01-16 02:20,2.3,ARDATOV,RUS,supply_other,59.1612,145.3445
ALEXANDR BELYAKOV(RUS),2017-01-15 11:10,2017-01-15 23:30,12.3,CRYSTAL AFRICA,RUS,transshipment,59.1721,145.392
ALEXANDR BELYAKOV(RUS),2017-01-15 00:00,2017-01-15 15:40,15.7,ARDATOV,RUS,transshipment,59.1718,145.3947
ALEXANDR BELYAKOV(RUS),2017-01-14 01:00,2017-01-14 23:30,22.5,CRYSTAL AFRICA,RUS,transshipment,59.1736,145.3931
ALEXANDR BELYAKOV(RUS),2017-01-03 06:00,2017-01-03 23:50,17.8,FROST OLYMPOS,RUS,transshipment,55.928,147.3391
ALEXANDR BELYAKOV(RUS),2016-12-16 04:30,2016-12-18 23:20,66.8,FROST OLYMPOS,RUS,transshipment,58.8563,142.859
ALEXANDR BELYAKOV(RUS),2016-12-17 08:10,2016-12-18 20:40,36.5,ARDATOV,RUS,transshipment,58.8394,142.846
ALEXANDR BELYAKOV(RUS),2016-12-16 04:20,2016-12-16 23:30,19.2,ARDATOV,RUS,transshipment,58.8917,142.8784
ALEXANDR BELYAKOV(RUS),2016-11-27 14:10,2016-11-28 11:00,20.8,BALYUZEK,RUS,transshipment,52.1065,158.3551
ALEXANDR BELYAKOV(RUS),2016-10-28 19:50,2016-10-30 17:40,45.8,BALYUZEK,RUS,transshipment,52.1043,158.3577
ALEXANDR BELYAKOV(RUS),2016-10-28 19:50,2016-10-30 16:00,44.2,ARDATOV,RUS,transshipment,52.1046,158.3568
ALEXANDR BELYAKOV(RUS),2016-10-05 21:00,2016-10-06 11:20,14.3,BALYUZEK,RUS,transshipment,50.5587,154.5455
ALEXANDR BELYAKOV(RUS),2016-10-05 21:00,2016-10-06 06:20,9.3,ARDATOV,RUS,transshipment,50.4732,154.5923
ALEXANDR BELYAKOV(RUS),2016-09-06 11:00,2016-09-06 22:00,11.0,MERCURY,RUS,transshipment,48.9645,155.6661
ALEXANDR BELYAKOV(RUS),2016-09-05 15:40,2016-09-06 14:20,22.7,NIKOLAY CHEPIK,RUS,transshipment,49.1592,155.7738
ALEXANDR BELYAKOV(RUS),2016-09-05 19:40,2016-09-05 23:50,4.2,MERCURY,RUS,supply_other,49.2578,155.7306
ALEXANDR BELYAKOV(RUS),2016-08-19 10:00,2016-08-20 20:40,34.7,BALYUZEK,RUS,transshipment,49.4582,155.742
ALEXANDR BELYAKOV(RUS),2016-03-27 09:00,2016-03-27 13:10,4.2,KAPITAN MASLOVETS,RUS,transshipment,54.1368,155.4288
ALEXANDR BELYAKOV(RUS),2016-03-25 20:00,2016-03-25 22:40,2.7,FROST OLYMPOS,RUS,transshipment,54.1191,155.4759
ALEXANDR BELYAKOV(RUS),2016-03-06 20:50,2016-03-06 23:30,2.7,JUPITER,RUS,supply_other,54.157,155.4665
ALEXANDR BELYAKOV(RUS),2016-02-20 14:20,2016-02-20 22:20,8.0,"M/V ""PROGRESS""",RUS,transshipment,55.2015,151.6275
ALEXANDR BELYAKOV(RUS),2016-02-06 09:50,2016-02-06 14:40,4.8,GLIER,RUS,supply_other,55.8489,149.6277
ALEXANDR BELYAKOV(RUS),2016-02-05 11:00,2016-02-05 23:50,12.8,BALYUZEK,RUS,transshipment,55.8367,149.7401
ALEXANDR BELYAKOV(RUS),2016-02-05 20:30,2016-02-05 23:50,3.3,PELAGIAL,RUS,supply_other,55.8524,149.7135
ALEXANDR BELYAKOV(RUS),2016-01-04 11:10,2016-01-04 23:10,12.0,BALYUZEK,RUS,transshipment,50.3428,156.6285
ALEXANDR BELYAKOV(RUS),2016-01-04 00:50,2016-01-04 12:30,11.7,ARDATOV,RUS,transshipment,50.4902,156.277
ALEXANDR BELYAKOV(RUS),2015-11-24 00:20,2015-11-24 14:00,13.7,BALYUZEK,RUS,transshipment,60.3031,165.9226
ALEXANDR BELYAKOV(RUS),2015-11-21 11:20,2015-11-22 23:40,36.3,ARDATOV,RUS,transshipment,60.3165,169.143
ALEXANDR BELYAKOV(RUS),2015-11-22 09:20,2015-11-22 23:40,14.3,BALYUZEK,RUS,transshipment,60.3311,169.1561
ALEXANDR BELYAKOV(RUS),2015-11-21 09:20,2015-11-21 22:10,12.8,BALYUZEK,RUS,transshipment,60.2782,169.11
ALEXANDR BELYAKOV(RUS),2014-03-18 00:00,2014-03-18 13:50,13.8,CRYSTAL ARCTICA,RUS,transshipment,55.3246,155.328
ALEXANDR BELYAKOV(RUS),2014-02-19 00:00,2014-02-19 14:00,14.0,CRYSTAL ARCTICA,RUS,transshipment,54.0567,155.7522
ALEXANDR BELYAKOV(RUS),2014-02-19 00:00,2014-02-19 14:00,14.0,ILYA KONOVALOV,RUS,transshipment,54.0567,155.7522
ALEXANDR BELYAKOV(RUS),2014-01-21 00:40,2014-01-22 10:10,33.5,CRYSTAL AFRICA,RUS,transshipment,60.1324,169.0933
ALEXANDR BELYAKOV(RUS),2014-01-19 11:50,2014-01-19 23:50,12.0,CRYSTAL AFRICA,RUS,transshipment,59.9959,167.7939
ALEXANDR BELYAKOV(RUS),2013-06-07 00:10,2013-06-08 11:40,35.5,CRYSTAL AFRICA,RUS,transshipment,60.6761,172.887
ALEXANDR BELYAKOV(RUS),2013-03-01 00:30,2013-03-02 23:50,47.3,ILYA KONOVALOV,RUS,transshipment,55.2748,154.9262
ALEXANDR BELYAKOV(RUS),2013-02-04 00:30,2013-02-04 23:50,23.3,CRYSTAL ARCTICA,RUS,transshipment,58.5441,151.1371
ALEXANDR BELYAKOV(RUS),2012-12-04 00:00,2012-12-04 13:30,13.5,CRYSTAL ATLANTICA,RUS,transshipment,59.205,143.1442
ALEXANDR BELYAKOV(RUS),2012-03-22 20:00,2012-03-22 23:00,3.0,UST-KARSK,RUS,supply_other,58.2661,156.0515
ALEXANDR BELYAKOV(RUS),2012-03-20 00:20,2012-03-20 23:50,23.5,CRYSTAL ATLANTICA,RUS,transshipment,58.252,155.8827
ALEXANDR BELYAKOV(RUS),2012-02-01 10:30,2012-02-02 10:10,23.7,BALYUZEK,RUS,transshipment,52.5612,155.7657
ALEXANDR BELYAKOV(RUS),2012-01-31 00:00,2012-01-31 23:50,23.8,BALYUZEK,RUS,transshipment,52.5773,155.6812
ILYA KONOVALOV(RUS),2026-04-05 21:40,2026-04-06 13:10,15.5,TIGR 2,RUS,transshipment,55.6905,151.913
ILYA KONOVALOV(RUS),2026-04-05 21:50,2026-04-06 13:10,15.3,ALEXANDR BELYAKOV,RUS,transshipment,55.6905,151.9145
ILYA KONOVALOV(RUS),2026-03-27 02:30,2026-03-27 17:10,14.7,ALEXANDR BELYAKOV,RUS,transshipment,58.4546,150.7278
ILYA KONOVALOV(RUS),2026-03-06 07:10,2026-03-08 22:00,62.8,FRIO SEVASTOPOLIS,RUS,transshipment,58.192,155.8317
ILYA KONOVALOV(RUS),2026-02-17 03:50,2026-02-18 04:10,24.3,TIGR 2,RUS,transshipment,56.381,145.6524
ILYA KONOVALOV(RUS),2026-02-17 21:00,2026-02-18 04:10,7.2,ALEXANDR BELYAKOV,RUS,transshipment,56.4114,145.7573
ILYA KONOVALOV(RUS),2026-02-15 00:00,2026-02-16 20:40,44.7,TIGR 2,RUS,transshipment,56.0322,145.359
